ID,innings,overs,ballnumber,batter,bowler,non_striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam,player,team
1216497,1,0,1,Shubman Gill,TU Deshpande,N Rana,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,TU Deshpande,CSK
1216536,1,0,1,Shubman Gill,DL Chahar,N Rana,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1136587,2,0,1,SA Yadav,DL Chahar,E Lewis,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1136561,1,0,1,RG Sharma,DL Chahar,E Lewis,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1254069,2,0,1,JC Buttler,DL Chahar,M Vohra,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1136612,1,0,1,PP Shaw,DL Chahar,SS Iyer,wides,0,1,1,0,0,NA,NA,NA,Delhi Daredevils,DL Chahar,CSK
1178414,1,0,1,PA Patel,DL Chahar,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1136584,1,0,1,Q de Kock,DL Chahar,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1082624,2,0,1,TM Head,DL Chahar,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1304047,2,0,1,AM Rahane,TU Deshpande,VR Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,TU Deshpande,CSK
1254117,2,0,1,Shubman Gill,DL Chahar,VR Iyer,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1254098,1,0,1,Shubman Gill,DL Chahar,VR Iyer,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1254091,1,0,1,JJ Roy,DL Chahar,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1136606,1,0,1,S Dhawan,DL Chahar,AD Hales,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1216544,1,0,1,D Padikkal,DL Chahar,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1216525,1,0,1,D Padikkal,DL Chahar,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
598038,2,0,1,RV Uthappa,RA Jadeja,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Pune Warriors,RA Jadeja,CSK
1178430,2,0,1,KL Rahul,DL Chahar,CH Gayle,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1178393,2,0,1,KL Rahul,DL Chahar,CH Gayle,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1136616,1,0,1,KL Rahul,DL Chahar,CH Gayle,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1136572,1,0,1,KL Rahul,DL Chahar,CH Gayle,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1175356,1,0,1,V Kohli,DL Chahar,PA Patel,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1254114,1,0,1,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1254110,2,0,1,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1254059,2,0,1,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1216539,1,0,1,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1216509,2,0,1,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1181767,1,0,1,PP Shaw,DL Chahar,S Dhawan,wides,0,1,1,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1178425,2,0,1,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1175360,1,0,1,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1136620,1,0,1,SP Goswami,DL Chahar,S Dhawan,noballs,1,1,2,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1136599,1,0,1,AD Hales,MM Ali,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,MM Ali,CSK
1175366,1,0,1,JM Bairstow,MM Ali,DA Warner,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,MM Ali,CSK
1136577,2,0,1,AM Rahane,DL Chahar,H Klaasen,wides,0,1,1,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1216492,1,0,1,RG Sharma,DL Chahar,Q de Kock,NA,4,0,4,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1181764,2,0,1,RG Sharma,DL Chahar,Q de Kock,NA,4,0,4,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1178419,1,0,1,RG Sharma,DL Chahar,Q de Kock,NA,4,0,4,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1175370,1,0,1,Q de Kock,DL Chahar,RG Sharma,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1181768,1,0,1,Q de Kock,DL Chahar,RG Sharma,NA,1,0,1,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1254084,2,0,1,Q de Kock,DL Chahar,RG Sharma,NA,4,0,4,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1178404,1,0,1,CA Lynn,DL Chahar,SP Narine,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1178398,1,0,1,CA Lynn,DL Chahar,SP Narine,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1136565,1,0,1,CA Lynn,DL Chahar,SP Narine,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1216496,1,0,1,YBK Jaiswal,DL Chahar,SPD Smith,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1304068,2,0,1,F du Plessis,MM Ali,Anuj Rawat,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,MM Ali,CSK
1254113,1,0,1,V Kohli,DL Chahar,D Padikkal,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1254076,2,0,1,V Kohli,DL Chahar,D Padikkal,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1178400,1,0,1,AM Rahane,DL Chahar,JC Buttler,legbyes,0,1,1,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1175367,2,0,1,AM Rahane,DL Chahar,JC Buttler,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1254065,1,0,1,KL Rahul,DL Chahar,MA Agarwal,NA,0,0,0,0,0,NA,NA,NA,Punjab Kings,DL Chahar,CSK
1254094,2,0,1,KL Rahul,DL Chahar,MA Agarwal,NA,1,0,1,0,0,NA,NA,NA,Punjab Kings,DL Chahar,CSK
1216506,1,0,1,KL Rahul,DL Chahar,MA Agarwal,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1216513,1,0,1,KL Rahul,DL Chahar,MA Agarwal,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1216533,2,0,1,BA Stokes,DL Chahar,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1136617,1,0,1,S Dhawan,DL Chahar,SP Goswami,NA,0,0,0,0,1,S Dhawan,bowled,NA,Sunrisers Hyderabad,DL Chahar,CSK
1216528,2,0,1,DA Warner,DL Chahar,JM Bairstow,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1178416,1,0,1,DA Warner,DL Chahar,JM Bairstow,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1254080,1,0,1,DA Warner,DL Chahar,JM Bairstow,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1216516,1,0,1,DA Warner,DL Chahar,JM Bairstow,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1178408,2,0,1,DA Warner,DL Chahar,JM Bairstow,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1216509,1,0,1,SM Curran,TU Deshpande,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings,TU Deshpande,CSK
1254089,1,0,1,RD Gaikwad,Akash Singh,F du Plessis,NA,4,0,4,0,0,NA,NA,NA,Chennai Super Kings,Akash Singh,CSK
1216521,2,0,1,Q de Kock,DL Chahar,Ishan Kishan,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
598046,1,0,1,DR Smith,RA Jadeja,SR Tendulkar,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,RA Jadeja,CSK
1254072,2,0,1,N Rana,DL Chahar,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1216501,1,0,1,RA Tripathi,DL Chahar,Shubman Gill,wides,0,1,1,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1136580,2,0,1,RK Bhui,DL Chahar,KS Williamson,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1254104,2,0,1,Q de Kock,DL Chahar,Anmolpreet Singh,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1216536,1,0,2,Shubman Gill,DL Chahar,N Rana,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1216497,1,0,2,Shubman Gill,TU Deshpande,N Rana,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders,TU Deshpande,CSK
1136561,1,0,2,RG Sharma,DL Chahar,E Lewis,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1136587,2,0,2,SA Yadav,DL Chahar,E Lewis,NA,4,0,4,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1254069,2,0,2,JC Buttler,DL Chahar,M Vohra,NA,2,0,2,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1136612,1,0,2,PP Shaw,DL Chahar,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DL Chahar,CSK
1082624,2,0,2,V Kohli,DL Chahar,TM Head,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1178414,1,0,2,PA Patel,DL Chahar,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1175356,1,0,2,PA Patel,DL Chahar,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1136584,1,0,2,Q de Kock,DL Chahar,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1304047,2,0,2,AM Rahane,TU Deshpande,VR Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,TU Deshpande,CSK
1254117,2,0,2,Shubman Gill,DL Chahar,VR Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1254091,1,0,2,JJ Roy,DL Chahar,WP Saha,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1136599,1,0,2,S Dhawan,MM Ali,AD Hales,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,MM Ali,CSK
1216525,1,0,2,D Padikkal,DL Chahar,AJ Finch,wides,0,1,1,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
598038,2,0,2,RV Uthappa,RA Jadeja,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Pune Warriors,RA Jadeja,CSK
1216544,1,0,2,D Padikkal,DL Chahar,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1178430,2,0,2,KL Rahul,DL Chahar,CH Gayle,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1178393,2,0,2,KL Rahul,DL Chahar,CH Gayle,NA,1,0,1,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1136616,1,0,2,KL Rahul,DL Chahar,CH Gayle,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1136572,1,0,2,KL Rahul,DL Chahar,CH Gayle,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1254094,2,0,2,MA Agarwal,DL Chahar,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Punjab Kings,DL Chahar,CSK
1216506,1,0,2,MA Agarwal,DL Chahar,KL Rahul,NA,4,0,4,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1216539,1,0,2,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1216509,2,0,2,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,1,PP Shaw,caught and bowled,NA,Delhi Capitals,DL Chahar,CSK
1181767,1,0,2,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1175360,1,0,2,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1136606,1,0,2,AD Hales,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1254114,1,0,2,PP Shaw,DL Chahar,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1254110,2,0,2,PP Shaw,DL Chahar,S Dhawan,NA,2,0,2,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1254059,2,0,2,PP Shaw,DL Chahar,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1178425,2,0,2,PP Shaw,DL Chahar,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1178400,1,0,2,JC Buttler,DL Chahar,AM Rahane,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1216516,1,0,2,JM Bairstow,DL Chahar,DA Warner,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1254080,1,0,2,JM Bairstow,DL Chahar,DA Warner,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1178408,2,0,2,JM Bairstow,DL Chahar,DA Warner,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1175366,1,0,2,JM Bairstow,MM Ali,DA Warner,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,MM Ali,CSK
1136577,2,0,2,AM Rahane,DL Chahar,H Klaasen,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1181764,2,0,2,RG Sharma,DL Chahar,Q de Kock,NA,0,0,0,0,1,RG Sharma,lbw,NA,Mumbai Indians,DL Chahar,CSK
1216492,1,0,2,RG Sharma,DL Chahar,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1181768,1,0,2,RG Sharma,DL Chahar,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1178419,1,0,2,RG Sharma,DL Chahar,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1254084,2,0,2,Q de Kock,DL Chahar,RG Sharma,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1175370,1,0,2,Q de Kock,DL Chahar,RG Sharma,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1178404,1,0,2,CA Lynn,DL Chahar,SP Narine,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1178398,1,0,2,CA Lynn,DL Chahar,SP Narine,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1136565,1,0,2,CA Lynn,DL Chahar,SP Narine,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1216496,1,0,2,YBK Jaiswal,DL Chahar,SPD Smith,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1304068,2,0,2,F du Plessis,MM Ali,Anuj Rawat,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,MM Ali,CSK
1254076,2,0,2,V Kohli,DL Chahar,D Padikkal,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1254113,1,0,2,V Kohli,DL Chahar,D Padikkal,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1175367,2,0,2,AM Rahane,DL Chahar,JC Buttler,NA,0,0,0,0,1,AM Rahane,caught,RA Jadeja,Rajasthan Royals,DL Chahar,CSK
1216513,1,0,2,KL Rahul,DL Chahar,MA Agarwal,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1254065,1,0,2,KL Rahul,DL Chahar,MA Agarwal,NA,1,0,1,0,0,NA,NA,NA,Punjab Kings,DL Chahar,CSK
1216533,2,0,2,BA Stokes,DL Chahar,RV Uthappa,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1136617,1,0,2,KS Williamson,DL Chahar,SP Goswami,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1136620,1,0,2,S Dhawan,DL Chahar,SP Goswami,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1216528,2,0,2,DA Warner,DL Chahar,JM Bairstow,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1178416,1,0,2,DA Warner,DL Chahar,JM Bairstow,wides,0,1,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1254089,1,0,2,RD Gaikwad,Akash Singh,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings,Akash Singh,CSK
1216509,1,0,2,SM Curran,TU Deshpande,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Chennai Super Kings,TU Deshpande,CSK
1216521,2,0,2,Q de Kock,DL Chahar,Ishan Kishan,NA,4,0,4,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
598046,1,0,2,DR Smith,RA Jadeja,SR Tendulkar,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,RA Jadeja,CSK
1254072,2,0,2,N Rana,DL Chahar,Shubman Gill,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1254098,1,0,2,VR Iyer,DL Chahar,Shubman Gill,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1216501,1,0,2,RA Tripathi,DL Chahar,Shubman Gill,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1136580,2,0,2,RK Bhui,DL Chahar,KS Williamson,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1254104,2,0,2,Q de Kock,DL Chahar,Anmolpreet Singh,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1254091,1,0,3,WP Saha,DL Chahar,JJ Roy,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1216497,1,0,3,Shubman Gill,TU Deshpande,N Rana,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,TU Deshpande,CSK
1216536,1,0,3,Shubman Gill,DL Chahar,N Rana,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1136561,1,0,3,RG Sharma,DL Chahar,E Lewis,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1136587,2,0,3,SA Yadav,DL Chahar,E Lewis,NA,2,0,2,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1254069,2,0,3,JC Buttler,DL Chahar,M Vohra,NA,1,0,1,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1254114,1,0,3,S Dhawan,DL Chahar,PP Shaw,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1136612,1,0,3,PP Shaw,DL Chahar,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DL Chahar,CSK
1254076,2,0,3,D Padikkal,DL Chahar,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1178414,1,0,3,PA Patel,DL Chahar,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1175356,1,0,3,PA Patel,DL Chahar,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1082624,2,0,3,TM Head,DL Chahar,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1304047,2,0,3,AM Rahane,TU Deshpande,VR Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,TU Deshpande,CSK
1254117,2,0,3,Shubman Gill,DL Chahar,VR Iyer,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1254098,1,0,3,Shubman Gill,DL Chahar,VR Iyer,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1216525,1,0,3,D Padikkal,DL Chahar,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
598038,2,0,3,RV Uthappa,RA Jadeja,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Pune Warriors,RA Jadeja,CSK
1178430,2,0,3,KL Rahul,DL Chahar,CH Gayle,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1136616,1,0,3,KL Rahul,DL Chahar,CH Gayle,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1136572,1,0,3,KL Rahul,DL Chahar,CH Gayle,NA,2,0,2,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1254094,2,0,3,MA Agarwal,DL Chahar,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Punjab Kings,DL Chahar,CSK
1254065,1,0,3,MA Agarwal,DL Chahar,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Punjab Kings,DL Chahar,CSK
1216506,1,0,3,MA Agarwal,DL Chahar,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1178393,2,0,3,CH Gayle,DL Chahar,KL Rahul,wides,0,1,1,0,0,NA,NA,NA,Kings XI Punjab,DL Chahar,CSK
1254110,2,0,3,PP Shaw,DL Chahar,S Dhawan,wides,0,1,1,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1216509,2,0,3,AM Rahane,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1181767,1,0,3,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1178425,2,0,3,PP Shaw,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1175360,1,0,3,PP Shaw,DL Chahar,S Dhawan,wides,0,1,1,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1136606,1,0,3,AD Hales,DL Chahar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1136599,1,0,3,AD Hales,MM Ali,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,MM Ali,CSK
1254059,2,0,3,PP Shaw,DL Chahar,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1136620,1,0,3,SP Goswami,DL Chahar,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1216539,1,0,3,PP Shaw,DL Chahar,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,DL Chahar,CSK
1136577,2,0,3,H Klaasen,DL Chahar,AM Rahane,NA,0,0,0,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1178400,1,0,3,JC Buttler,DL Chahar,AM Rahane,NA,4,0,4,0,0,NA,NA,NA,Rajasthan Royals,DL Chahar,CSK
1216516,1,0,3,JM Bairstow,DL Chahar,DA Warner,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1178408,2,0,3,JM Bairstow,DL Chahar,DA Warner,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DL Chahar,CSK
1175366,1,0,3,JM Bairstow,MM Ali,DA Warner,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,MM Ali,CSK
1181764,2,0,3,SA Yadav,DL Chahar,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1136584,1,0,3,V Kohli,DL Chahar,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,DL Chahar,CSK
1181768,1,0,3,Q de Kock,DL Chahar,RG Sharma,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1178419,1,0,3,Q de Kock,DL Chahar,RG Sharma,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1175370,1,0,3,Q de Kock,DL Chahar,RG Sharma,NA,0,0,0,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1254084,2,0,3,Q de Kock,DL Chahar,RG Sharma,NA,1,0,1,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1216492,1,0,3,Q de Kock,DL Chahar,RG Sharma,NA,2,0,2,0,0,NA,NA,NA,Mumbai Indians,DL Chahar,CSK
1178404,1,0,3,CA Lynn,DL Chahar,SP Narine,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1178398,1,0,3,CA Lynn,DL Chahar,SP Narine,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
1136565,1,0,3,CA Lynn,DL Chahar,SP Narine,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders,DL Chahar,CSK
